Interval_1:1:138283:138486:+:204	0.796448574568524	0.846691617182614	1.01400792432746	0.772884637638922	0.995519367758857	0.950966952145865	0.881307304568225	1.14584149050605	0.959013445438291	1.07151499849447	0.915769946662249	0.958791663770647
Interval_2:1:210739:211164:+:426	0.915245026023161	0.782594714352238	0.732394817949623	0.760486380774072	1.01698558209674	1.06186886384987	0.869136029545249	1.32594849698551	0.918888520840783	1.17646312849621	0.898656650718207	1.11446649817353
Interval_3:1:238061:238558:+:498	0.988926240731347	0.744076428847664	0.681894914380256	0.820314015534118	0.995911373077562	1.10011863126954	0.924544798904573	1.27972549581908	0.993689823786189	1.14937494363193	0.910215370252723	1.21704046628978
Interval_4:1:256738:257902:+:1165	0.996194459456043	0.739906836934089	0.66193261949853	0.807506219200969	0.990853360590755	1.0668125183652	0.939918242137979	1.28952919953343	1.0493957182245	1.14330234703323	0.93139448762274	1.23385133390351
Interval_5:1:258952:259786:+:835	0.922031562066877	0.791658233092109	0.71855872572052	0.754139613399033	1.02308837775738	1.06954929619889	0.882437952203462	1.32289407981969	0.926771621169201	1.18603890344462	0.886933570680204	1.13939386648995
Interval_6:1:297890:298130:+:241	0.923128839503699	0.789837778572096	0.719653511391328	0.754576743686975	1.02365634562311	1.06828312270605	0.879595810544589	1.32423076008747	0.92663701447084	1.18512156460522	0.889361686589211	1.13482160269084
Interval_7:1:363433:363592:+:160	0.907914888876403	0.779796039659278	0.740789667411994	0.76477332561471	1.0111390345003	1.05967045617503	0.865883039572293	1.32460414633545	0.912113905551379	1.17329348241803	0.900640451114183	1.1067608720872
Interval_8:1:386006:387122:+:1117	0.909959783294467	0.800643367275586	0.719016930054658	0.756102307096966	1.01609383904117	1.07464441708058	0.894308895473304	1.31368054350128	0.922015071344848	1.18221427138842	0.876009424586176	1.15665962816268
Interval_9:1:396039:396211:+:173	0.797452256481949	0.879162708599069	1.06717142999279	0.783981365008489	1.00000461651513	0.929828566915213	0.859905871463564	1.10067447237275	0.991277131659155	1.05113895329694	0.923567559886374	0.940090325200865
Interval_10:1:422140:423116:+:977	0.910549584661707	0.800588681966728	0.719206134200717	0.771868600092131	1.00725151042018	1.08789614852242	0.893881966815351	1.30391798984684	0.909234220179787	1.17541997226351	0.869410222274274	1.17165981597444
Interval_11:1:437715:438374:+:660	0.907601819147147	0.802523939349392	0.719253424553547	0.763005865125838	1.01176346520827	1.08089860497733	0.895890728142811	1.30749723446904	0.91587902546744	1.17776664030511	0.871723090380041	1.16511465928964
Interval_12:1:443849:445542:+:1694	0.940477643476943	0.755377784737461	0.691016962265663	0.825172234844964	0.888305390178083	0.972828518619559	0.868409996787233	1.37694703547236	1.10630764183059	1.10011689994572	0.990664727919256	1.23823469125829
Interval_13:1:463426:465222:+:1797	0.98212725272951	0.744287021422601	0.66050488166534	0.807076577504639	0.963677945429387	1.0265889939268	0.929825982584406	1.31582095388293	1.08374865523785	1.13015565717512	0.95165006332723	1.24047662487417
Interval_14:1:498284:499113:+:830	0.936748321064276	0.778894953092712	0.716506974109283	0.820207285297193	0.983800587600377	1.12000545232764	0.881288867811636	1.2946101751022	0.889596933609102	1.16656071411883	0.866144171195477	1.19246465948445
Interval_15:1:534330:536291:+:1962	0.98212725272951	0.744287021422601	0.66050488166534	0.807076577504639	0.963677945429387	1.0265889939268	0.929825982584406	1.31582095388293	1.08374865523785	1.13015565717512	0.95165006332723	1.24047662487417
Interval_16:1:541194:542510:+:1317	0.99592951080904	0.73998245832595	0.661268304672937	0.807237761576871	0.9898251695905	1.06458863162262	0.940028996719042	1.29065464644733	1.05187252645827	1.14273732086646	0.932512828877536	1.23451460682234
Interval_17:1:558529:558978:+:450	0.914680878344216	0.7975531171672	0.718303007632148	0.754506603810021	1.01869403848102	1.07256575147992	0.890640953206582	1.31748803116109	0.924405139455064	1.18482894385038	0.879743430932838	1.15127366299143
Interval_18:1:569225:569954:+:730	0.919722730889878	0.793868038543288	0.718019858153331	0.753977524748793	1.02167698366737	1.07078251770798	0.885719937411201	1.32104361578262	0.92626464730325	1.1862158103179	0.8841634403432	1.14435296550238
Interval_19:1:572979:573137:+:159	0.913501096486365	0.798335084481385	0.718476664166284	0.754758646415756	1.01805636125648	1.07297897010864	0.891611711359016	1.3166314395677	0.923904749494977	1.18430070337049	0.878818690750521	1.15259531948087
Interval_20:1:594403:594573:+:171	0.903595222511044	0.778389774294023	0.745997136702069	0.767337053115903	1.0076036447686	1.05862575839602	0.864300122057946	1.32340596299953	0.907759820992702	1.17193177270782	0.901207776758831	1.10264864828151
Interval_21:1:603211:605338:+:2128	0.899638735806854	0.764884103567996	0.738503593798118	0.852640044838915	0.812556602289153	0.933914261722447	0.792709987563527	1.43683470343191	1.10932463520975	1.0652714586446	1.0355634510089	1.2291456371591
